dateTime,stress,emotion,,,,
01/25/2022 20:41:39Z,8,Worried,,,,
01/25/2022 20:43:31Z,6,Calm,,,,
01/25/2022 20:43:31Z,3,Worried,,,,
01/25/2022 20:43:32Z,6,Happy,,,,
01/25/2022 20:43:32Z,10,Excited,,,,
01/25/2022 20:43:32Z,3,Worried,,,,
01/25/2022 20:43:32Z,1,Worried,,,,
01/25/2022 20:43:32Z,10,Calm,,,,
01/25/2022 20:43:33Z,2,Worried,,,,
01/25/2022 21:56:17Z,4,Angry,,,,
01/25/2022 22:01:45Z,3,Calm,,,,
01/26/2022 14:31:26Z,7,Excited,,,,
01/26/2022 14:31:26Z,7,Sad,,,,
01/26/2022 14:31:27Z,2,Calm,,,,
01/26/2022 14:31:27Z,1,Calm,,,,
01/26/2022 14:31:27Z,10,Calm,,,,
01/26/2022 14:31:27Z,8,Happy,,,,
01/26/2022 14:35:59Z,10,Excited,,,,
01/26/2022 14:39:12Z,9,Worried,,,,
01/26/2022 14:39:12Z,2,Angry,,,,
01/26/2022 14:52:28Z,4,Angry,,,,
01/26/2022 14:52:28Z,4,Sad,,,,
01/26/2022 14:52:28Z,8,Calm,,,,
01/26/2022 14:52:29Z,7,Worried,,,,
01/26/2022 14:52:29Z,4,Sad,,,,
01/26/2022 14:58:55Z,8,Calm,,,,
01/26/2022 14:58:55Z,7,Happy,,,,
01/26/2022 14:58:55Z,7,Angry,,,,
01/26/2022 14:58:55Z,1,Calm,,,,
01/26/2022 14:58:55Z,6,Happy,,,,
01/26/2022 14:58:56Z,1,Calm,,,,
01/26/2022 14:58:56Z,9,Happy,,,,
01/26/2022 14:58:56Z,6,Angry,,,,
01/26/2022 14:58:56Z,5,Worried,,,,
01/26/2022 14:58:56Z,1,Sad,,,,
01/26/2022 14:58:57Z,2,Sad,,,,
01/26/2022 14:58:57Z,4,Worried,,,,
01/26/2022 14:58:57Z,3,Angry,,,,
01/26/2022 14:58:57Z,10,Happy,,,,
01/26/2022 14:58:57Z,7,Happy,,,,
01/26/2022 14:58:58Z,5,Excited,,,,
01/26/2022 14:58:58Z,9,Worried,,,,
01/26/2022 14:58:58Z,4,Sad,,,,
01/26/2022 14:58:58Z,6,Sad,,,,
01/26/2022 14:58:58Z,3,Excited,,,,
01/26/2022 14:58:59Z,5,Worried,,,,
01/26/2022 15:02:13Z,4,Calm,,,,
01/26/2022 15:02:13Z,1,Angry,,,,
01/26/2022 15:02:14Z,3,Worried,,,,
01/26/2022 15:02:14Z,9,Sad,,,,
01/26/2022 15:02:14Z,5,Excited,,,,
01/26/2022 15:02:14Z,2,Angry,,,,
01/26/2022 15:17:53Z,3,Worried,,,,
01/26/2022 15:34:39Z,2,Sad,,,,
01/26/2022 15:34:39Z,4,Sad,,,,
01/26/2022 15:34:39Z,3,Calm,,,,
01/26/2022 15:36:25Z,10,Happy,,,,
01/26/2022 16:45:23Z,10,Sad,,,,
01/26/2022 16:45:23Z,10,Happy,,,,
01/26/2022 16:45:23Z,9,Happy,,,,
01/26/2022 16:45:23Z,2,Worried,,,,
01/26/2022 16:45:24Z,6,Angry,,,,
01/26/2022 16:45:24Z,1,Angry,,,,
01/26/2022 16:45:24Z,10,Happy,,,,
01/26/2022 16:45:24Z,4,Angry,,,,
01/26/2022 16:45:24Z,4,Worried,,,,
01/26/2022 16:45:25Z,6,Calm,,,,
01/26/2022 16:45:25Z,6,Angry,,,,
01/26/2022 16:45:25Z,4,Excited,,,,
01/26/2022 16:45:25Z,4,Worried,,,,
01/26/2022 16:45:26Z,6,Happy,,,,
01/26/2022 16:45:26Z,7,Sad,,,,
01/26/2022 16:45:26Z,9,Worried,,,,
01/26/2022 16:45:26Z,3,Calm,,,,
01/26/2022 17:24:43Z,1,Worried,,,,
01/26/2022 17:24:43Z,8,Worried,,,,
01/26/2022 17:24:43Z,1,Happy,,,,
01/26/2022 17:24:43Z,7,Worried,,,,
01/26/2022 17:24:43Z,9,Worried,,,,
01/26/2022 17:24:43Z,3,Calm,,,,
01/26/2022 17:24:43Z,9,Calm,,,,
01/26/2022 18:11:11Z,9,Calm,,,,
01/26/2022 18:15:29Z,9,Excited,,,,
01/26/2022 18:15:29Z,7,Angry,,,,
01/26/2022 18:15:29Z,7,Excited,,,,
01/26/2022 18:15:29Z,8,Sad,,,,
01/26/2022 18:15:29Z,6,Sad,,,,
01/26/2022 18:15:40Z,1,Angry,,,,
01/26/2022 18:18:37Z,3,Worried,,,,
01/26/2022 18:23:42Z,1,Excited,,,,
01/26/2022 18:58:33Z,9,Worried,,,,
01/26/2022 18:58:33Z,3,Calm,,,,
01/26/2022 18:58:33Z,4,Happy,,,,
01/26/2022 19:07:23Z,5,Calm,,,,
01/26/2022 19:11:20Z,8,Angry,,,,
01/26/2022 19:11:20Z,8,Excited,,,,
01/26/2022 19:11:20Z,7,Sad,,,,
01/26/2022 19:11:20Z,10,Calm,,,,
01/26/2022 19:11:21Z,10,Worried,,,,
01/26/2022 19:11:21Z,2,Calm,,,,
01/26/2022 19:26:21Z,9,Excited,,,,
01/26/2022 19:26:21Z,9,Excited,,,,
01/26/2022 19:26:21Z,1,Sad,,,,
01/26/2022 19:26:21Z,7,Excited,,,,
01/26/2022 19:26:22Z,1,Happy,,,,
01/26/2022 19:26:22Z,1,Sad,,,,
01/26/2022 19:26:22Z,4,Angry,,,,
01/26/2022 19:26:22Z,5,Sad,,,,
01/26/2022 19:26:23Z,6,Worried,,,,
01/26/2022 20:18:27Z,6,Worried,,,,
01/26/2022 20:18:28Z,4,Happy,,,,
01/26/2022 20:18:28Z,10,Worried,,,,
01/26/2022 20:18:28Z,4,Worried,,,,
01/26/2022 20:18:28Z,10,Excited,,,,
01/26/2022 20:31:46Z,6,Sad,,,,
01/26/2022 20:31:54Z,2,Calm,,,,
01/26/2022 20:31:59Z,8,Happy,,,,
01/26/2022 20:32:07Z,6,Sad,,,,
01/26/2022 20:32:10Z,5,Worried,,,,
01/26/2022 20:32:13Z,7,Happy,,,,
01/26/2022 20:32:25Z,2,Excited,,,,
01/26/2022 20:32:42Z,2,Happy,,,,
01/26/2022 20:32:57Z,3,Excited,,,,
01/27/2022 13:53:42Z,5,Worried,,,,
01/27/2022 13:53:42Z,2,Sad,,,,
01/27/2022 14:34:13Z,6,Excited,,,,
01/27/2022 14:34:13Z,2,Angry,,,,
01/27/2022 14:34:14Z,7,Happy,,,,
01/27/2022 14:34:14Z,2,Angry,,,,
01/27/2022 14:39:08Z,9,Sad,,,,
01/27/2022 14:39:09Z,3,Excited,,,,
01/27/2022 14:39:09Z,5,Calm,,,,
01/27/2022 14:39:09Z,8,Happy,,,,
01/27/2022 14:39:09Z,1,Angry,,,,
01/27/2022 14:39:10Z,3,Angry,,,,
01/27/2022 14:39:10Z,1,Calm,,,,
01/27/2022 14:39:10Z,2,Calm,,,,
01/27/2022 14:39:10Z,2,Excited,,,,
01/27/2022 14:39:10Z,7,Sad,,,,
01/27/2022 14:39:11Z,7,Excited,,,,
01/27/2022 14:39:11Z,8,Angry,,,,
01/27/2022 15:26:53Z,8,Sad,,,,
01/27/2022 15:26:53Z,1,Angry,,,,
01/27/2022 15:26:54Z,10,Worried,,,,
01/27/2022 15:26:54Z,9,Worried,,,,
01/27/2022 15:26:54Z,7,Sad,,,,
01/27/2022 15:26:54Z,6,Happy,,,,
01/27/2022 15:26:55Z,3,Worried,,,,
01/27/2022 15:26:55Z,1,Happy,,,,
01/27/2022 15:26:55Z,2,Sad,,,,
01/27/2022 15:26:55Z,4,Happy,,,,
01/27/2022 15:26:56Z,4,Happy,,,,
01/27/2022 15:26:56Z,6,Excited,,,,
01/27/2022 15:26:56Z,5,Happy,,,,
01/27/2022 15:26:56Z,9,Happy,,,,
01/27/2022 15:26:57Z,5,Angry,,,,
01/27/2022 15:26:57Z,9,Happy,,,,
01/27/2022 15:26:57Z,3,Excited,,,,
01/27/2022 16:03:24Z,4,Happy,,,,
01/27/2022 16:16:00Z,4,Calm,,,,
01/27/2022 16:43:11Z,5,Sad,,,,
01/27/2022 16:43:11Z,8,Excited,,,,
01/27/2022 16:43:35Z,3,Calm,,,,
01/27/2022 17:25:01Z,9,Sad,,,,
01/27/2022 17:25:01Z,10,Worried,,,,
01/27/2022 17:25:23Z,4,Excited,,,,
01/28/2022 14:18:58Z,10,Worried,,,,
01/28/2022 14:18:58Z,9,Sad,,,,
01/28/2022 14:19:45Z,3,Worried,,,,
01/28/2022 14:19:45Z,10,Angry,,,,
01/28/2022 14:19:46Z,4,Calm,,,,
01/28/2022 14:19:46Z,5,Sad,,,,
01/28/2022 14:19:46Z,8,Excited,,,,
01/28/2022 14:19:46Z,3,Calm,,,,
01/28/2022 14:19:47Z,2,Sad,,,,
01/28/2022 14:19:47Z,5,Sad,,,,
01/28/2022 14:19:47Z,8,Calm,,,,
01/28/2022 14:19:47Z,3,Calm,,,,
01/28/2022 14:19:47Z,1,Excited,,,,
01/28/2022 14:19:48Z,7,Angry,,,,
01/28/2022 14:19:48Z,10,Sad,,,,
01/28/2022 14:28:00Z,6,Worried,,,,
01/28/2022 14:28:01Z,1,Calm,,,,
01/28/2022 14:28:01Z,9,Calm,,,,
01/28/2022 14:28:01Z,6,Happy,,,,
01/28/2022 14:28:01Z,6,Excited,,,,
01/28/2022 14:28:01Z,10,Excited,,,,
01/28/2022 14:28:02Z,7,Calm,,,,
01/28/2022 14:28:02Z,6,Sad,,,,
01/28/2022 14:28:02Z,1,Worried,,,,
01/28/2022 14:28:03Z,9,Happy,,,,
01/28/2022 14:28:03Z,5,Angry,,,,
01/28/2022 14:28:03Z,4,Calm,,,,
01/28/2022 14:28:03Z,2,Sad,,,,
01/28/2022 14:28:04Z,4,Angry,,,,
01/28/2022 14:28:04Z,2,Worried,,,,
01/28/2022 14:28:04Z,4,Worried,,,,
01/28/2022 14:28:04Z,3,Excited,,,,
01/28/2022 14:28:04Z,7,Worried,,,,
01/28/2022 14:28:05Z,4,Sad,,,,
01/28/2022 14:28:05Z,3,Worried,,,,
01/28/2022 14:28:05Z,5,Sad,,,,
01/28/2022 14:54:39Z,8,Excited,,,,
01/28/2022 14:54:40Z,4,Happy,,,,
01/28/2022 14:54:40Z,6,Calm,,,,
01/28/2022 14:54:40Z,6,Angry,,,,
01/28/2022 14:56:51Z,2,Excited,,,,
01/28/2022 14:56:51Z,3,Happy,,,,
01/28/2022 14:56:51Z,5,Calm,,,,
01/28/2022 14:56:51Z,3,Calm,,,,
01/28/2022 14:56:52Z,5,Angry,,,,
01/28/2022 14:56:52Z,8,Worried,,,,
01/28/2022 14:56:52Z,6,Happy,,,,
01/28/2022 14:56:52Z,1,Angry,,,,
01/28/2022 15:06:23Z,9,Worried,,,,
01/28/2022 15:06:24Z,4,Angry,,,,
01/28/2022 15:06:24Z,7,Excited,,,,
01/28/2022 15:06:24Z,4,Angry,,,,
01/28/2022 15:06:24Z,5,Calm,,,,
01/28/2022 15:06:25Z,3,Sad,,,,
01/28/2022 15:06:25Z,1,Worried,,,,
01/28/2022 15:06:25Z,9,Happy,,,,
01/28/2022 15:06:25Z,10,Happy,,,,
01/28/2022 15:06:25Z,5,Sad,,,,
01/28/2022 15:06:26Z,2,Calm,,,,
01/28/2022 15:06:26Z,5,Calm,,,,
01/28/2022 15:06:26Z,6,Sad,,,,
01/28/2022 15:06:26Z,6,Sad,,,,
01/28/2022 15:06:26Z,9,Excited,,,,
01/28/2022 15:06:27Z,2,Sad,,,,
01/28/2022 15:06:27Z,1,Worried,,,,
01/28/2022 15:06:27Z,6,Angry,,,,
01/28/2022 15:06:27Z,2,Sad,,,,
01/28/2022 15:06:27Z,3,Angry,,,,
01/28/2022 15:06:28Z,5,Sad,,,,
01/28/2022 17:13:20Z,7,Worried,,,,
01/28/2022 17:13:20Z,2,Happy,,,,
01/28/2022 17:13:21Z,4,Worried,,,,
01/28/2022 17:13:33Z,6,Happy,,,,
01/28/2022 17:13:47Z,8,Happy,,,,
01/28/2022 17:14:04Z,3,Angry,,,,
01/28/2022 18:05:36Z,5,Angry,,,,
01/28/2022 18:43:53Z,1,Calm,,,,
01/28/2022 18:47:17Z,4,Angry,,,,
01/28/2022 20:33:54Z,5,Sad,,,,
01/31/2022 15:12:48Z,1,Calm,,,,
01/31/2022 15:39:47Z,1,Calm,,,,
01/31/2022 15:39:48Z,9,Calm,,,,
01/31/2022 15:39:48Z,4,Worried,,,,
01/31/2022 15:39:48Z,4,Angry,,,,
01/31/2022 15:39:48Z,1,Calm,,,,
01/31/2022 15:39:48Z,1,Angry,,,,
01/31/2022 15:39:49Z,3,Calm,,,,
01/31/2022 15:47:19Z,8,Sad,,,,
01/31/2022 15:47:20Z,4,Sad,,,,
01/31/2022 15:47:20Z,2,Worried,,,,
01/31/2022 15:47:20Z,4,Worried,,,,
01/31/2022 15:47:21Z,7,Excited,,,,
01/31/2022 15:52:43Z,7,Sad,,,,
01/31/2022 15:52:43Z,8,Angry,,,,
01/31/2022 15:52:44Z,10,Happy,,,,
01/31/2022 15:52:44Z,7,Sad,,,,
01/31/2022 15:52:44Z,10,Calm,,,,
01/31/2022 15:52:44Z,3,Angry,,,,
01/31/2022 15:52:44Z,8,Calm,,,,
01/31/2022 15:52:45Z,4,Excited,,,,
01/31/2022 15:52:45Z,4,Happy,,,,
01/31/2022 15:52:45Z,5,Worried,,,,
01/31/2022 15:52:45Z,10,Worried,,,,
01/31/2022 15:52:46Z,8,Happy,,,,
01/31/2022 15:52:46Z,9,Sad,,,,
01/31/2022 15:52:46Z,4,Excited,,,,
01/31/2022 15:52:46Z,1,Sad,,,,
01/31/2022 15:52:47Z,10,Angry,,,,
01/31/2022 15:52:47Z,4,Angry,,,,
01/31/2022 15:52:47Z,6,Happy,,,,
01/31/2022 15:52:47Z,5,Worried,,,,
01/31/2022 15:52:47Z,7,Sad,,,,
01/31/2022 15:52:48Z,10,Calm,,,,
01/31/2022 16:24:55Z,6,Worried,,,,
01/31/2022 16:56:59Z,1,Worried,,,,
01/31/2022 17:15:03Z,3,Excited,,,,
01/31/2022 17:18:33Z,9,Sad,,,,
01/31/2022 17:19:27Z,3,Angry,,,,
01/31/2022 17:25:28Z,5,Calm,,,,
01/31/2022 17:36:13Z,7,Worried,,,,
01/31/2022 17:36:20Z,1,Worried,,,,
01/31/2022 17:44:08Z,2,Excited,,,,
01/31/2022 18:03:39Z,7,Calm,,,,
01/31/2022 18:03:39Z,9,Sad,,,,
01/31/2022 18:03:39Z,1,Angry,,,,
01/31/2022 19:08:21Z,7,Happy,,,,
01/31/2022 19:08:22Z,9,Worried,,,,
01/31/2022 19:08:22Z,8,Worried,,,,
01/31/2022 19:08:22Z,8,Sad,,,,
01/31/2022 19:08:22Z,1,Excited,,,,
01/31/2022 19:08:22Z,3,Happy,,,,
01/31/2022 19:08:23Z,1,Sad,,,,
01/31/2022 19:08:23Z,1,Happy,,,,
01/31/2022 19:09:04Z,3,Worried,,,,
01/31/2022 19:09:04Z,8,Angry,,,,
01/31/2022 19:09:04Z,6,Worried,,,,
01/31/2022 19:09:04Z,2,Angry,,,,
01/31/2022 19:11:02Z,4,Worried,,,,
01/31/2022 19:11:02Z,1,Excited,,,,
01/31/2022 19:11:03Z,10,Sad,,,,
01/31/2022 19:11:03Z,7,Calm,,,,
01/31/2022 19:11:03Z,7,Excited,,,,
01/31/2022 19:11:03Z,2,Happy,,,,
01/31/2022 19:11:21Z,8,Excited,,,,
01/31/2022 19:19:37Z,6,Excited,,,,
01/31/2022 19:19:37Z,1,Calm,,,,
01/31/2022 19:19:37Z,6,Excited,,,,
01/31/2022 19:20:57Z,4,Worried,,,,
01/31/2022 19:20:57Z,4,Sad,,,,
01/31/2022 19:20:57Z,7,Angry,,,,
01/31/2022 19:30:11Z,8,Worried,,,,
01/31/2022 19:30:11Z,4,Happy,,,,
01/31/2022 19:30:12Z,3,Calm,,,,
01/31/2022 19:57:51Z,10,Happy,,,,
01/31/2022 20:31:59Z,7,Excited,,,,
01/31/2022 20:33:21Z,3,Worried,,,,
01/31/2022 20:33:21Z,7,Excited,,,,
01/31/2022 20:33:37Z,5,Happy,,,,
01/31/2022 20:33:37Z,7,Happy,,,,
01/31/2022 20:33:37Z,5,Excited,,,,
01/31/2022 20:33:38Z,2,Worried,,,,
01/31/2022 20:33:38Z,10,Sad,,,,
01/31/2022 20:33:38Z,10,Excited,,,,
01/31/2022 20:33:38Z,5,Excited,,,,
01/31/2022 20:33:38Z,5,Calm,,,,
01/31/2022 20:33:39Z,6,Worried,,,,
01/31/2022 20:33:39Z,10,Angry,,,,
01/31/2022 20:33:39Z,5,Happy,,,,
01/31/2022 20:33:39Z,6,Happy,,,,
01/31/2022 20:33:40Z,9,Worried,,,,
01/31/2022 20:33:40Z,9,Calm,,,,
01/31/2022 20:33:40Z,8,Happy,,,,
01/31/2022 20:33:40Z,8,Calm,,,,
01/31/2022 20:33:41Z,6,Excited,,,,
01/31/2022 20:33:41Z,7,Calm,,,,
01/31/2022 20:33:41Z,2,Angry,,,,
01/31/2022 20:33:41Z,7,Happy,,,,
01/31/2022 20:34:17Z,7,Calm,,,,
01/31/2022 20:34:17Z,9,Sad,,,,
01/31/2022 20:34:17Z,7,Worried,,,,
01/31/2022 20:34:17Z,9,Worried,,,,
01/31/2022 20:34:17Z,4,Happy,,,,
01/31/2022 20:43:56Z,9,Excited,,,,
02/01/2022 14:42:38Z,7,Sad,,,,
02/01/2022 14:42:38Z,6,Calm,,,,
02/01/2022 14:42:38Z,7,Sad,,,,
02/01/2022 14:42:38Z,3,Sad,,,,
02/01/2022 14:43:28Z,8,Sad,,,,
02/01/2022 14:53:42Z,4,Worried,,,,
02/01/2022 14:53:43Z,3,Excited,,,,
02/01/2022 14:53:43Z,2,Excited,,,,
02/01/2022 14:53:43Z,3,Calm,,,,
02/01/2022 14:53:43Z,10,Sad,,,,
02/01/2022 14:53:43Z,6,Sad,,,,
02/01/2022 14:53:44Z,7,Angry,,,,
02/01/2022 14:53:44Z,5,Worried,,,,
02/01/2022 14:53:44Z,5,Worried,,,,
02/01/2022 14:53:44Z,3,Calm,,,,
02/01/2022 14:53:45Z,6,Worried,,,,
02/01/2022 14:53:45Z,9,Sad,,,,
02/01/2022 15:25:35Z,4,Worried,,,,
02/01/2022 15:25:35Z,4,Worried,,,,
02/01/2022 15:52:17Z,4,Angry,,,,
02/01/2022 15:52:17Z,6,Calm,,,,
02/01/2022 15:52:17Z,6,Happy,,,,
02/01/2022 15:52:18Z,9,Calm,,,,
02/01/2022 15:52:18Z,1,Worried,,,,
02/01/2022 15:52:18Z,5,Angry,,,,
02/01/2022 15:52:18Z,6,Angry,,,,
02/01/2022 15:52:19Z,4,Worried,,,,
02/01/2022 16:39:35Z,9,Angry,,,,
02/01/2022 16:39:35Z,6,Worried,,,,
02/01/2022 16:39:36Z,5,Excited,,,,
02/01/2022 16:39:36Z,4,Happy,,,,
02/01/2022 17:37:29Z,2,Calm,,,,
02/01/2022 17:37:29Z,9,Excited,,,,
02/01/2022 17:37:30Z,2,Excited,,,,
02/01/2022 17:37:30Z,5,Excited,,,,
02/01/2022 17:37:30Z,3,Happy,,,,
02/01/2022 17:37:30Z,6,Angry,,,,
02/01/2022 17:37:31Z,3,Angry,,,,
02/01/2022 19:09:44Z,1,Worried,,,,
02/01/2022 19:09:44Z,7,Sad,,,,
02/01/2022 19:09:44Z,3,Sad,,,,
02/01/2022 20:24:40Z,5,Excited,,,,
02/01/2022 21:11:36Z,9,Angry,,,,
02/01/2022 22:04:47Z,7,Angry,,,,
02/01/2022 22:05:11Z,10,Happy,,,,
02/01/2022 22:05:27Z,8,Angry,,,,
02/01/2022 22:06:46Z,10,Sad,,,,
02/02/2022 14:31:26Z,8,Excited,,,,
02/02/2022 14:32:01Z,7,Worried,,,,
02/02/2022 14:32:31Z,7,Worried,,,,
02/02/2022 14:33:02Z,5,Calm,,,,
02/02/2022 14:52:29Z,3,Worried,,,,
02/02/2022 15:08:32Z,4,Sad,,,,
02/02/2022 15:08:32Z,4,Calm,,,,
02/02/2022 15:08:32Z,5,Sad,,,,
02/02/2022 15:08:32Z,8,Excited,,,,
02/02/2022 15:08:32Z,6,Sad,,,,
02/02/2022 15:08:33Z,7,Happy,,,,
02/02/2022 15:08:33Z,3,Calm,,,,
02/02/2022 15:08:33Z,7,Angry,,,,
02/02/2022 15:08:33Z,2,Worried,,,,
02/02/2022 15:08:33Z,6,Excited,,,,
02/02/2022 15:08:33Z,3,Happy,,,,
02/02/2022 15:08:33Z,2,Sad,,,,
02/02/2022 15:08:33Z,1,Angry,,,,
02/02/2022 15:08:33Z,1,Happy,,,,
02/02/2022 15:08:33Z,9,Calm,,,,
02/02/2022 15:08:33Z,4,Calm,,,,
02/02/2022 15:08:33Z,4,Sad,,,,
02/02/2022 15:08:33Z,7,Happy,,,,
02/02/2022 15:08:33Z,9,Calm,,,,
02/02/2022 15:08:33Z,5,Happy,,,,
02/03/2022 16:02:00Z,3,Happy,,,,
02/03/2022 16:02:13Z,9,Worried,,,,
02/04/2022 14:43:43Z,2,Sad,,,,
02/04/2022 14:47:19Z,4,Excited,,,,
02/04/2022 14:47:20Z,1,Worried,,,,
02/04/2022 14:47:20Z,6,Calm,,,,
02/04/2022 14:47:20Z,8,Sad,,,,
02/04/2022 14:47:20Z,7,Worried,,,,
02/04/2022 14:47:21Z,2,Worried,,,,
02/04/2022 14:47:21Z,6,Happy,,,,
02/04/2022 14:47:21Z,8,Sad,,,,
02/04/2022 14:47:21Z,9,Angry,,,,
02/04/2022 14:47:22Z,1,Calm,,,,
02/04/2022 14:47:22Z,2,Happy,,,,
02/04/2022 14:47:22Z,10,Calm,,,,
02/04/2022 15:12:44Z,7,Calm,,,,
02/04/2022 15:12:44Z,8,Excited,,,,
02/04/2022 15:12:44Z,3,Worried,,,,
02/04/2022 15:12:44Z,1,Sad,,,,
02/04/2022 15:12:44Z,3,Happy,,,,
02/04/2022 15:12:44Z,9,Worried,,,,
02/04/2022 18:59:47Z,5,Excited,,,,
02/04/2022 18:59:48Z,8,Sad,,,,
02/04/2022 18:59:48Z,6,Happy,,,,
02/04/2022 18:59:48Z,1,Excited,,,,
02/04/2022 18:59:48Z,6,Excited,,,,
02/04/2022 18:59:49Z,8,Excited,,,,
02/04/2022 18:59:49Z,9,Excited,,,,
02/04/2022 18:59:49Z,4,Angry,,,,
02/07/2022 15:33:29Z,8,Calm,,,,
02/07/2022 15:33:30Z,4,Angry,,,,
02/07/2022 15:33:30Z,8,Calm,,,,
02/07/2022 15:33:30Z,10,Calm,,,,
02/07/2022 15:33:30Z,7,Calm,,,,
02/07/2022 15:33:31Z,5,Worried,,,,
02/07/2022 15:33:31Z,2,Sad,,,,
02/07/2022 15:34:41Z,9,Calm,,,,
02/07/2022 15:34:41Z,2,Sad,,,,
02/07/2022 15:42:07Z,9,Calm,,,,
02/07/2022 15:42:07Z,2,Angry,,,,
02/07/2022 15:42:08Z,3,Sad,,,,
02/07/2022 15:42:08Z,10,Worried,,,,
02/07/2022 15:42:08Z,4,Angry,,,,
02/07/2022 15:42:08Z,2,Excited,,,,
02/07/2022 15:42:09Z,4,Happy,,,,
02/07/2022 15:42:09Z,2,Excited,,,,
02/07/2022 15:42:09Z,8,Worried,,,,
02/07/2022 15:42:09Z,2,Worried,,,,
02/07/2022 15:42:09Z,10,Excited,,,,
02/07/2022 15:42:10Z,4,Worried,,,,
02/07/2022 15:42:10Z,10,Sad,,,,
02/07/2022 15:42:10Z,1,Happy,,,,
02/07/2022 15:42:10Z,5,Sad,,,,
02/07/2022 15:42:10Z,10,Excited,,,,
02/07/2022 15:50:54Z,9,Calm,,,,
02/07/2022 15:50:54Z,8,Happy,,,,
02/07/2022 15:50:55Z,3,Worried,,,,
02/07/2022 15:50:55Z,4,Excited,,,,
02/07/2022 15:50:55Z,2,Excited,,,,
02/07/2022 15:50:55Z,4,Happy,,,,
02/07/2022 18:11:18Z,6,Worried,,,,
02/07/2022 18:11:19Z,4,Worried,,,,
02/07/2022 18:11:19Z,7,Angry,,,,
02/07/2022 18:11:19Z,1,Sad,,,,
02/07/2022 18:11:19Z,10,Happy,,,,
02/07/2022 18:11:20Z,3,Happy,,,,
02/07/2022 18:13:25Z,3,Angry,,,,
02/07/2022 18:13:25Z,8,Calm,,,,
02/07/2022 18:13:25Z,5,Sad,,,,
02/07/2022 18:13:25Z,5,Angry,,,,
02/07/2022 20:44:56Z,7,Calm,,,,
02/08/2022 14:24:09Z,8,Happy,,,,
02/08/2022 14:51:23Z,2,Happy,,,,
02/08/2022 14:51:23Z,4,Angry,,,,
02/08/2022 14:51:23Z,4,Sad,,,,
02/08/2022 14:51:23Z,7,Happy,,,,
02/08/2022 14:51:24Z,1,Excited,,,,
02/08/2022 14:51:24Z,5,Angry,,,,
02/08/2022 14:51:24Z,8,Sad,,,,
02/08/2022 14:51:24Z,10,Angry,,,,
02/08/2022 14:51:24Z,6,Calm,,,,
02/08/2022 15:14:40Z,10,Happy,,,,
02/08/2022 15:14:41Z,3,Happy,,,,
02/08/2022 15:14:41Z,8,Angry,,,,
02/08/2022 15:14:41Z,3,Calm,,,,
02/08/2022 15:14:41Z,3,Calm,,,,
02/08/2022 15:14:42Z,5,Happy,,,,
02/08/2022 15:14:42Z,9,Happy,,,,
02/08/2022 15:14:42Z,9,Sad,,,,
02/08/2022 15:14:42Z,8,Happy,,,,
02/08/2022 15:14:42Z,4,Happy,,,,
02/08/2022 15:53:18Z,7,Happy,,,,
02/08/2022 15:53:18Z,4,Angry,,,,
02/08/2022 17:02:12Z,3,Excited,,,,
02/08/2022 17:02:12Z,8,Excited,,,,
02/08/2022 17:02:12Z,5,Angry,,,,
02/08/2022 17:02:12Z,10,Worried,,,,
02/08/2022 17:02:13Z,10,Excited,,,,
02/08/2022 17:02:13Z,4,Worried,,,,
02/08/2022 17:02:13Z,2,Sad,,,,
02/08/2022 17:02:13Z,8,Excited,,,,
02/08/2022 17:02:13Z,6,Angry,,,,
02/08/2022 17:02:14Z,5,Calm,,,,
02/08/2022 17:02:14Z,9,Happy,,,,
02/08/2022 17:02:14Z,6,Worried,,,,
02/08/2022 17:36:38Z,7,Happy,,,,
02/08/2022 17:36:39Z,8,Worried,,,,
02/08/2022 17:36:39Z,2,Sad,,,,
02/08/2022 17:36:39Z,3,Sad,,,,
02/08/2022 17:36:39Z,5,Excited,,,,
02/08/2022 17:36:40Z,1,Excited,,,,
02/08/2022 17:36:40Z,8,Sad,,,,
02/08/2022 18:53:30Z,7,Angry,,,,
02/08/2022 19:23:05Z,4,Excited,,,,
02/08/2022 19:23:05Z,7,Angry,,,,
02/08/2022 19:23:05Z,2,Worried,,,,
02/08/2022 19:23:06Z,5,Angry,,,,
02/08/2022 20:30:52Z,9,Excited,,,,
02/08/2022 20:30:52Z,1,Happy,,,,
02/08/2022 20:30:53Z,4,Worried,,,,
02/08/2022 20:30:53Z,10,Worried,,,,
02/08/2022 20:31:23Z,10,Angry,,,,
02/08/2022 20:31:23Z,5,Calm,,,,
02/08/2022 20:45:45Z,5,Calm,,,,
02/09/2022 14:27:09Z,4,Happy,,,,
02/09/2022 14:27:09Z,5,Angry,,,,
02/09/2022 14:27:10Z,1,Worried,,,,
02/09/2022 14:27:10Z,9,Excited,,,,
02/09/2022 14:27:10Z,1,Sad,,,,
02/09/2022 14:27:10Z,7,Worried,,,,
02/09/2022 14:42:05Z,5,Worried,,,,
02/09/2022 14:42:06Z,3,Worried,,,,
02/09/2022 14:42:06Z,7,Calm,,,,
02/09/2022 14:42:06Z,6,Worried,,,,
02/09/2022 14:42:06Z,9,Excited,,,,
02/09/2022 14:42:07Z,7,Worried,,,,
02/09/2022 14:42:07Z,8,Angry,,,,
02/09/2022 14:42:07Z,9,Excited,,,,
