NewID,Date,Check-In Completed,Check-In Attitude,Notes,Check-In Behavior,Notes,Check-In Plan,Notes,Check-In Feeling,Notes,Check-In Stress,Notes,Check-Out Completed,Check-Out Attitude,Notes,Check-Out Behavior,Notes,Check-Out Plan,Notes,Check-Out Feeling,Notes,Check-Out Stress,Notes
89361,10/2/24,10/2/2024 12:32:41PZ,,,,,,,Calm,,0,,,,,,,,,,,,
89361,10/21/24,10/21/2024 1:00:34PZ,,,,,,,Sad,,0,,,,,,,,,,,,
89361,10/22/24,10/22/2024 3:25:49PZ,,,,,,,Excited,,0,,10/22/2024 6:56:20PZ,,,,,,,Happy,,3,
89361,10/23/24,10/23/2024 12:46:34PZ,,,,,,,Excited,,0,,,,,,,,,,,,
89361,10/24/24,10/24/2024 12:53:00PZ,,,,,,,Excited,,0,,10/24/2024 6:48:01PZ,,,,,,,Happy,,0,
89361,10/29/24,10/29/2024 12:30:45PZ,,,,,,,Calm,,0,,,,,,,,,,,,
89361,10/30/24,10/30/2024 6:41:20PZ,,,,,,,Calm,,2,,,,,,,,,,,,
89361,10/31/24,10/31/2024 5:16:20PZ,,,,,,,Excited,,0,,10/31/2024 6:27:58PZ,,,,,,,Excited,,0,
89361,11/1/24,11/1/2024 1:26:51PZ,,,,,,,Happy,,0,,,,,,,,,,,,
49532,10/11/24,10/11/2024 11:59:08AZ,Yes,,Skipped,,Being accountable; Being respectful in words and actions; Maintaining self-control; Offering to help; Completing my assignments,,Sad,,7,,,,,,,,,,,,
49532,10/21/24,10/21/2024 12:01:13PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Asking for help when needed; Offering to help; Being a good team member; Completing my assignments,,Calm,,5,,,,,,,,,,,,
49532,10/22/24,10/22/2024 11:54:33AZ,Yes,,Yes,,Being accountable; Maintaining self-control; Being resilient; Completing my assignments,,Calm,,7,,,,,,,,,,,,
49532,10/23/24,10/23/2024 12:04:39PZ,Yes,,Yes,,Being respectful in words and actions; Maintaining self-control; Offering to help; Being a good team member; Completing my assignments,,Happy,,3,,,,,,,,,,,,
49532,10/24/24,10/24/2024 12:07:38PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Being resilient; Offering to help; Being a good team member; Completing my assignments,,Happy,,2,,,,,,,,,,,,
49532,10/25/24,10/25/2024 12:11:01PZ,Yes,,Yes,,Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Completing my assignments,,Happy,,1,,,,,,,,,,,,
49532,10/28/24,10/28/2024 11:58:50AZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Offering to help; Being a good team member; Completing my assignments,,Happy,,3,,,,,,,,,,,,
49532,10/29/24,10/29/2024 11:58:52AZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Offering to help; Completing my assignments,,Calm,,3,,,,,,,,,,,,
49532,10/30/24,10/30/2024 12:04:20PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Being a good team member; Completing my assignments,,Worried,,5,,,,,,,,,,,,
49532,10/31/24,10/31/2024 11:58:21AZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Offering to help; Completing my assignments,,Happy,,2,,,,,,,,,,,,
49532,11/1/24,11/1/2024 12:03:18PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Offering to help; Being a good team member; Completing my assignments,,Happy,,2,,,,,,,,,,,,
45056,8/29/24,8/29/2024 12:21:33PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Calm,,7,,,,,,,,,,,,
45056,9/9/24,9/9/2024 12:07:01PZ,Yes,,Yes,,Being accountable; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Happy,,7,,,,,,,,,,,,
45056,9/10/24,9/10/2024 12:18:26PZ,Yes,,Yes,,Offering to help; Being a good team member; Asking questions when I don't understand,,Calm,,4,,,,,,,,,,,,
45056,9/13/24,9/13/2024 12:18:52PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Calm,,6,,,,,,,,,,,,
45056,9/16/24,9/16/2024 12:21:08PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Excited,,4,,,,,,,,,,,,
45056,9/19/24,9/19/2024 12:37:30PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Excited,,0,,,,,,,,,,,,
45056,9/20/24,9/20/2024 12:16:49PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Angry,,10,,,,,,,,,,,,
45056,9/23/24,9/23/2024 12:19:16PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Happy,,1,,,,,,,,,,,,
45056,9/24/24,9/24/2024 1:02:53PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Happy,,0,,9/24/2024 6:16:49PZ,Yes,,Yes,,Met more than 50% but should continue again tomorrow,,Calm,,3,
45056,9/25/24,9/25/2024 1:00:47PZ,,,,,,,Happy,,0,,9/25/2024 6:20:24PZ,Yes,,Yes,,Met more than 50% but should continue again tomorrow,,Excited,,0,
45056,9/26/24,9/26/2024 1:09:22PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Happy,,0,,,,,,,,,,,,
45056,9/27/24,9/27/2024 12:40:28PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Calm,,0,,,,,,,,,,,,
45056,9/30/24,9/30/2024 12:26:22PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Excited,,0,,,,,,,,,,,,
45056,10/22/24,10/22/2024 12:28:50PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Happy,,0,,,,,,,,,,,,
45056,10/23/24,10/23/2024 6:15:06PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Worried,,6,,10/23/2024 6:16:49PZ,Yes,,Yes,,Met more than 50% but should continue again tomorrow,,Worried,,6,
45056,10/24/24,10/24/2024 12:05:20PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Happy,,3,,,,,,,,,,,,
45056,10/28/24,10/28/2024 12:17:53PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Worried,,6,,10/28/2024 6:25:19PZ,Yes,,Yes,,Met more than 50% but should continue again tomorrow,,Calm,,0,
45056,10/29/24,10/29/2024 12:12:34PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Happy,,0,,10/29/2024 6:13:28PZ,Yes,,Yes,,Met more than 50% but should continue again tomorrow,,Happy,,0,
45056,10/30/24,10/30/2024 12:14:52PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Happy,,0,,,,,,,,,,,,
45056,10/31/24,10/31/2024 12:11:02PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Excited,,0,,10/31/2024 6:02:57PZ,Yes,,Yes,,Met more than 50% but should continue again tomorrow,,Happy,,1,
45056,11/1/24,11/1/2024 12:10:14PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Happy,,0,,,,,,,,,,,,
17844,8/18/24,8/20/2024 12:39:42PZ,,,,,,,Angry,,0,,,,,,,,,,,,
17844,8/21/24,8/21/2024 12:11:23PZ,,,,,,,Calm,,0,,,,,,,,,,,,
17844,8/22/24,8/22/2024 12:11:43PZ,,,,,,,Angry,,10,,,,,,,,,,,,
17844,8/23/24,8/23/2024 12:25:21PZ,,,,,,,Calm,,0,,,,,,,,,,,,
17844,8/26/24,8/26/2024 6:08:02PZ,,,,,,,Happy,,0,,,,,,,,,,,,
17844,8/28/24,8/28/2024 12:23:22PZ,,,,,,,Calm,,0,,,,,,,,,,,,
17844,8/29/24,8/29/2024 12:15:58PZ,,,,,,,Happy,,0,,,,,,,,,,,,
17844,8/30/24,8/30/2024 12:17:24PZ,,,,,,,Happy,,0,,,,,,,,,,,,
17844,9/3/24,9/3/2024 12:09:41PZ,,,,,,,Happy,,0,,,,,,,,,,,,
17844,9/6/24,9/6/2024 12:22:58PZ,,,,,,,Happy,,0,,,,,,,,,,,,
17844,9/9/24,9/9/2024 12:17:53PZ,,,,,,,Happy,,0,,,,,,,,,,,,
17844,9/10/24,9/10/2024 12:12:49PZ,,,,,,,Calm,,2,,,,,,,,,,,,
17844,9/11/24,9/11/2024 12:20:42PZ,,,,,,,Happy,,0,,9/11/2024 5:11:42PZ,,,,,,,Angry,,10,
17844,9/17/24,9/17/2024 12:23:07PZ,,,,,,,Sad,,6,,9/17/2024 5:14:59PZ,,,,,,,Sad,,10,
17844,9/18/24,9/18/2024 12:15:40PZ,,,,,,,Angry,,10,,9/18/2024 6:43:55PZ,,,,,,,Angry,,10,
17844,9/19/24,9/19/2024 12:31:27PZ,,,,,,,Calm,,3,,,,,,,,,,,,
17844,9/20/24,9/20/2024 12:29:32PZ,,,,,,,Happy,,6,,9/20/2024 6:39:26PZ,,,,,,,Happy,,0,
17844,9/23/24,9/23/2024 12:16:45PZ,,,,,,,Sad,,10,,,,,,,,,,,,
17844,9/24/24,9/24/2024 12:23:58PZ,,,,,,,Happy,,10,,9/24/2024 5:15:19PZ,,,,,,,Angry,,10,
17844,9/25/24,9/25/2024 12:26:06PZ,,,,,,,Happy,,6,,9/25/2024 5:14:53PZ,,,,,,,Happy,,0,
17844,9/30/24,9/30/2024 12:23:44PZ,,,,,,,Sad,,7,,9/30/2024 5:12:28PZ,,,,,,,Happy,,0,
17844,10/7/24,10/7/2024 12:13:24PZ,,,,,,,Excited,,0,,,,,,,,,,,,
17844,10/8/24,10/8/2024 12:30:30PZ,,,,,,,Happy,,10,,,,,,,,,,,,
17844,10/21/24,10/21/2024 12:22:04PZ,,,,,,,Happy,,10,,10/21/2024 6:30:18PZ,,,,,,,Angry,,10,
17844,10/23/24,10/23/2024 12:32:36PZ,,,,,,,Happy,,3,,10/23/2024 6:15:57PZ,,,,,,,Happy,,6,
17844,10/24/24,10/24/2024 12:45:26PZ,,,,,,,Calm,,6,,,,,,,,,,,,
17844,10/25/24,10/25/2024 6:28:18PZ,,,,,,,Calm,,10,,10/25/2024 6:32:08PZ,,,,,,,Happy,,10,
17844,10/29/24,10/29/2024 12:22:39PZ,,,,,,,Happy,,6,,10/29/2024 6:28:11PZ,,,,,,,Happy,,1,
17844,10/30/24,10/30/2024 12:27:21PZ,,,,,,,Angry,,10,,10/30/2024 6:29:46PZ,,,,,,,Happy,,0,
17844,10/31/24,10/31/2024 12:24:02PZ,,,,,,,Angry,,10,,,,,,,,,,,,
17844,11/1/24,11/1/2024 12:22:01PZ,,,,,,,Excited,,10,,,,,,,,,,,,
59234,9/11/24,9/11/2024 4:24:35PZ,,,,,,,Happy,,2,,9/11/2024 6:23:15PZ,,,,,,,Happy,,2,
59234,9/12/24,9/12/2024 1:41:06PZ,,,,,,,Happy,,2,,9/12/2024 6:25:55PZ,,,,,,,Happy,,2,
59234,9/13/24,9/13/2024 2:15:13PZ,,,,,,,Worried,,4,,9/13/2024 6:19:33PZ,,,,,,,Sad,,6,
59234,9/17/24,9/17/2024 12:48:52PZ,,,,,,,Calm,,2,,9/17/2024 6:16:49PZ,,,,,,,Happy,,1,
59234,9/18/24,9/18/2024 12:42:04PZ,,,,,,,Sad,,4,,9/18/2024 6:53:33PZ,,,,,,,Excited,,1,
59234,9/23/24,9/23/2024 4:16:44PZ,,,,,,,Happy,,1,,,,,,,,,,,,
59234,9/25/24,9/25/2024 1:37:59PZ,,,,,,,Happy,,1,,9/25/2024 5:58:06PZ,,,,,,,Happy,,0,
59234,9/26/24,9/26/2024 12:27:39PZ,,,,,,,Happy,,1,,9/26/2024 5:55:50PZ,,,,,,,Happy,,1,
59234,9/27/24,9/27/2024 1:39:08PZ,,,,,,,Happy,,1,,9/27/2024 6:26:56PZ,,,,,,,Happy,,1,
59234,9/30/24,9/30/2024 12:52:34PZ,,,,,,,Happy,,1,,,,,,,,,,,,
59234,10/1/24,10/1/2024 12:59:52PZ,,,,,,,Happy,,1,,,,,,,,,,,,
59234,10/3/24,10/3/2024 12:34:23PZ,,,,,,,Happy,,1,,10/3/2024 6:22:53PZ,,,,,,,Happy,,1,
59234,10/8/24,10/8/2024 12:29:01PZ,,,,,,,Excited,,1,,10/8/2024 6:33:42PZ,,,,,,,Happy,,1,
59234,10/21/24,10/21/2024 12:33:53PZ,,,,,,,Happy,,1,,,,,,,,,,,,
59234,10/23/24,10/23/2024 3:36:34PZ,,,,,,,Happy,,1,,10/23/2024 6:36:07PZ,,,,,,,Happy,,1,
59234,10/24/24,10/24/2024 3:17:20PZ,,,,,,,Happy,,1,,10/24/2024 6:40:33PZ,,,,,,,Excited,,1,
59234,10/25/24,10/25/2024 5:51:45PZ,,,,,,,Happy,,1,,,,,,,,,,,,
59234,10/28/24,10/28/2024 12:32:23PZ,,,,,,,Sad,,1,,,,,,,,,,,,
59234,11/1/24,11/1/2024 12:47:54PZ,,,,,,,Happy,,1,,,,,,,,,,,,
80060,9/3/24,9/3/2024 12:23:39PZ,No,,Yes,,Being respectful in words and actions; Asking for help when needed; Being resilient; Completing my assignments,,Calm,,3,,,,,,,,,,,,
80060,9/6/24,9/6/2024 12:14:54PZ,No,,Yes,,Being respectful in words and actions; Being resilient; Completing my assignments,,Calm,,3,,9/6/2024 12:17:02PZ,No,,Yes,,Met all behaviors,,Calm,,3,
80060,9/10/24,9/10/2024 12:15:02PZ,No,,Yes,,Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Asking questions when I don't understand; Completing my assignments,,Calm,,3,,,,,,,,,,,,
80060,9/11/24,9/11/2024 12:10:16PZ,No,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Completing my assignments,,Calm,,3,,,,,,,,,,,,
80060,9/12/24,9/12/2024 12:15:05PZ,No,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Completing my assignments,,Calm,,3,,,,,,,,,,,,
80060,9/13/24,9/13/2024 12:12:18PZ,No,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Asking questions when I don't understand; Completing my assignments,,Calm,,3,,,,,,,,,,,,
80060,9/16/24,9/16/2024 12:11:37PZ,No,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Asking questions when I don't understand; Completing my assignments,,Calm,,3,,,,,,,,,,,,
80060,9/17/24,9/17/2024 12:23:04PZ,No,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Asking questions when I don't understand; Completing my assignments,,Calm,,3,,,,,,,,,,,,
80060,9/18/24,9/18/2024 12:21:20PZ,No,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Asking questions when I don't understand; Completing my assignments,,Calm,,3,,9/18/2024 12:22:49PZ,No,,Yes,,None but I can still try again tomorrow,,Calm,,3,
80060,9/19/24,9/19/2024 12:11:21PZ,No,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Asking questions when I don't understand; Completing my assignments,,Calm,,3,,,,,,,,,,,,
80060,9/20/24,9/20/2024 12:12:39PZ,No,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Asking questions when I don't understand; Completing my assignments,,Calm,,3,,,,,,,,,,,,
80060,9/23/24,9/23/2024 12:15:02PZ,No,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Asking questions when I don't understand; Completing my assignments,,Calm,,3,,,,,,,,,,,,
80060,9/24/24,9/24/2024 12:14:15PZ,No,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Asking questions when I don't understand; Completing my assignments,,Calm,,3,,9/24/2024 6:35:37PZ,No,,Yes,,Met all behaviors,,Calm,,3,
80060,9/25/24,9/25/2024 12:05:28PZ,No,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Asking questions when I don't understand; Completing my assignments,,Calm,,3,,,,,,,,,,,,
80060,9/26/24,9/26/2024 12:11:13PZ,No,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Asking questions when I don't understand; Completing my assignments,,Calm,,3,,,,,,,,,,,,
80060,9/27/24,9/27/2024 12:14:28PZ,No,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Asking questions when I don't understand; Completing my assignments,,Calm,,3,,,,,,,,,,,,
80060,9/30/24,9/30/2024 12:20:12PZ,No,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Asking questions when I don't understand; Completing my assignments,,Calm,,3,,,,,,,,,,,,
80060,10/1/24,10/1/2024 12:12:31PZ,No,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Asking questions when I don't understand; Completing my assignments,,Calm,,3,,,,,,,,,,,,
80060,10/2/24,10/2/2024 12:02:15PZ,No,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Asking questions when I don't understand; Completing my assignments,,Calm,,3,,,,,,,,,,,,
80060,10/3/24,10/3/2024 12:18:39PZ,No,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Asking questions when I don't understand; Completing my assignments,,Calm,,3,,,,,,,,,,,,
80060,10/4/24,10/4/2024 12:13:38PZ,No,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Asking questions when I don't understand; Completing my assignments,,Calm,,3,,,,,,,,,,,,
80060,10/11/24,10/11/2024 12:08:23PZ,No,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Asking questions when I don't understand; Completing my assignments,,Calm,,3,,,,,,,,,,,,
80060,10/21/24,10/21/2024 12:07:24PZ,No,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Calm,,3,,,,,,,,,,,,
80060,10/24/24,10/24/2024 12:12:30PZ,No,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Asking questions when I don't understand; Completing my assignments,,Calm,,3,,,,,,,,,,,,
80060,10/29/24,10/29/2024 11:58:09AZ,No,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Calm,,3,,,,,,,,,,,,
80060,10/30/24,10/30/2024 12:08:01PZ,No,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Calm,,3,,,,,,,,,,,,
80060,10/31/24,10/31/2024 11:56:42AZ,No,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Calm,,3,,,,,,,,,,,,
51622,8/21/24,8/21/2024 1:05:43PZ,,,,,,,Calm,,8,,,,,,,,,,,,
51622,8/23/24,8/23/2024 12:25:21PZ,,,,,,,Worried,,10,,,,,,,,,,,,
51622,8/26/24,8/26/2024 6:08:02PZ,,,,,,,Worried,,6,,,,,,,,,,,,
51622,8/28/24,8/28/2024 12:18:53PZ,,,,,,,Worried,,9,,,,,,,,,,,,
51622,8/29/24,8/29/2024 12:19:53PZ,,,,,,,Calm,,5,,,,,,,,,,,,
51622,8/30/24,8/30/2024 12:08:57PZ,,,,,,,Worried,,8,,,,,,,,,,,,
51622,9/4/24,9/4/2024 11:55:24AZ,,,,,,,Worried,,9,,,,,,,,,,,,
51622,9/9/24,9/9/2024 12:18:14PZ,,,,,,,Sad,,1,,,,,,,,,,,,
51622,9/11/24,9/11/2024 12:21:04PZ,,,,,,,Sad,,0,,9/11/2024 5:12:01PZ,,,,,,,Sad,,10,
51622,9/13/24,9/13/2024 12:23:53PZ,,,,,,,Sad,,7,,,,,,,,,,,,
51622,9/16/24,9/16/2024 12:13:23PZ,,,,,,,Sad,,0,,9/16/2024 5:07:48PZ,,,,,,,Sad,,1,
51622,9/17/24,9/17/2024 12:23:26PZ,,,,,,,Sad,,7,,9/17/2024 5:15:20PZ,,,,,,,Sad,,7,
51622,9/20/24,9/20/2024 12:18:44PZ,,,,,,,Sad,,1,,,,,,,,,,,,
51622,9/23/24,9/23/2024 12:12:58PZ,,,,,,,Sad,,7,,9/23/2024 5:17:40PZ,,,,,,,Excited,,7,
51622,9/24/24,9/24/2024 12:03:28PZ,,,,,,,Sad,,7,,9/24/2024 5:13:51PZ,,,,,,,Excited,,7,
51622,9/25/24,9/25/2024 12:26:18PZ,,,,,,,Excited,,7,,,,,,,,,,,,
51622,9/26/24,9/26/2024 12:03:49PZ,,,,,,,Excited,,10,,9/26/2024 5:07:50PZ,,,,,,,Excited,,10,
51622,9/30/24,9/30/2024 12:23:59PZ,,,,,,,Sad,,10,,9/30/2024 5:08:37PZ,,,,,,,Sad,,0,
51622,10/1/24,10/1/2024 12:14:24PZ,,,,,,,Sad,,0,,10/1/2024 5:16:19PZ,,,,,,,Angry,,10,
51622,10/2/24,10/2/2024 12:06:57PZ,,,,,,,Angry,,3,,,,,,,,,,,,
51622,10/3/24,10/3/2024 11:54:48AZ,,,,,,,Excited,,5,,,,,,,,,,,,
51622,10/4/24,10/4/2024 1:00:21PZ,,,,,,,Excited,,10,,,,,,,,,,,,
51622,10/7/24,10/7/2024 12:10:26PZ,,,,,,,Sad,,0,,,,,,,,,,,,
51622,10/8/24,10/8/2024 12:30:44PZ,,,,,,,Angry,,10,,,,,,,,,,,,
51622,10/11/24,10/11/2024 12:42:56PZ,,,,,,,Excited,,10,,,,,,,,,,,,
51622,10/29/24,10/29/2024 12:17:25PZ,,,,,,,Sad,,7,,10/29/2024 6:28:32PZ,,,,,,,Sad,,7,
51622,10/30/24,10/30/2024 12:27:39PZ,,,,,,,Excited,,0,,10/30/2024 6:30:21PZ,,,,,,,Angry,,7,
51203,8/23/24,8/23/2024 12:06:29PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Calm,,0,,,,,,,,,,,,
51203,8/26/24,8/26/2024 12:12:13PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Calm,,0,,,,,,,,,,,,
51203,9/4/24,9/4/2024 12:07:43PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Calm,,0,,,,,,,,,,,,
51203,9/5/24,9/5/2024 6:25:09PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Happy,,0,,9/5/2024 6:26:44PZ,Yes,,Yes,,Met all behaviors,,Happy,,0,
51203,9/6/24,9/6/2024 12:01:41PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Calm,,0,,,,,,,,,,,,
51203,9/9/24,9/9/2024 11:59:56AZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Calm,,0,,,,,,,,,,,,
51203,9/10/24,9/10/2024 12:18:57PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Calm,,0,,,,,,,,,,,,
51203,9/11/24,9/11/2024 12:23:25PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Calm,,0,,,,,,,,,,,,
51203,9/12/24,9/12/2024 12:10:19PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Calm,,0,,,,,,,,,,,,
51203,9/13/24,9/13/2024 12:26:47PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Calm,,0,,9/13/2024 12:27:34PZ,Yes,,Yes,,Met all behaviors,,Calm,,0,
51203,9/17/24,9/17/2024 12:34:32PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Calm,,0,,,,,,,,,,,,
51203,9/18/24,9/18/2024 12:24:05PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Calm,,0,,,,,,,,,,,,
